23, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
24, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
25, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
26, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
27, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
28, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
29, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
30, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
31, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
32, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
33, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
34, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
35, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
36, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
37, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
38, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
39, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
40, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
41, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
42, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
43, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
44, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
45, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
46, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
47, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
48, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
49, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
50, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
51, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
52, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
53, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
54, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
55, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
56, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
57, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
58, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
59, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
60, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
61, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
62, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
63, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
64, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
65, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
66, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
67, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
68, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
69, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
70, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
71, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
72, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
73, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
74, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
75, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
76, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
77, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
78, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
79, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
80, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
81, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
82, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
83, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
84, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
85, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
86, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
87, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
88, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
89, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
90, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
91, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
92, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
93, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
94, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
95, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
96, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
97, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
98, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
99, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
100, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
101, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
102, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
103, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
104, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
105, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
106, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
107, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
108, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
109, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
110, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
111, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
112, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
113, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
114, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
115, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
116, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
117, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
118, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
119, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
120, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
121, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
122, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
123, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
124, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
125, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
126, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
127, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
128, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
129, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
130, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
131, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
132, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
133, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
134, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
135, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
136, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
137, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
138, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
139, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
140, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
141, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
142, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
143, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
144, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
145, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
146, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
147, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
148, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
149, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
150, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
151, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
152, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
153, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
154, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
155, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
156, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
157, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
158, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
159, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
160, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
161, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
162, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
163, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
164, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
165, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
166, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
167, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
168, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
169, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
170, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
171, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
172, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
173, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
174, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
175, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
176, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
177, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
178, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
179, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
180, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
181, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
182, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
183, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
184, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
185, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
186, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
187, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
188, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
189, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
190, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
191, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
192, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
193, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
194, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
195, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
196, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
197, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
198, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
199, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
200, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
201, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
202, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
203, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
204, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
205, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
206, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
207, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
208, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
209, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
210, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
211, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
212, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
213, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
214, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
215, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
216, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
217, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
218, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
219, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
220, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
221, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
222, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
223, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
224, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
225, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
226, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
227, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
228, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
229, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
230, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
231, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
232, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
233, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
234, 100000,100000,100000,100000,100000,100000,4.03    ,8.598   ,4.344   ,0.014   ,-0.093  ,-0.039  ,
